CASP    Decoy               GDT.TS  TMscore.C
CASP13  T0981TS309_2        3.95    0.15
CASP13  T0981TS071_4        3.95    0.15
CASP13  T0981TS337_1        3.91    0.14
CASP13  T0981TS282_2        3.87    0.13
CASP13  T0981TS407_4        3.83    0.11
CASP13  T0981TS358_5        3.75    0.16
CASP13  T0981TS358_3        3.75    0.16
CASP13  T0981TS244_4        3.71    0.13
CASP13  T0981TS418_4        3.71    0.13
CASP13  T0981TS071_3        3.71    0.13
CASP13  T0981TS488_4        3.71    0.13
CASP13  T0981TS085_5        3.67    0.13
CASP13  T0981TS458_1        3.62    0.09
CASP13  T0981TS418_5        3.58    0.14
CASP13  T0981TS085_3        3.58    0.14
CASP13  T0981TS378_2        3.54    0.09
CASP13  T0981TS041_4        3.46    0.10
CASP13  T0981TS378_5        3.46    0.10
CASP13  T0981TS041_1        3.46    0.10
CASP13  T0981TS472_5        3.42    0.12
CASP13  T0981TS407_5        3.38    0.12
CASP13  T0981TS007_5        3.38    0.13
CASP13  T0981TS041_5        3.34    0.10
CASP13  T0981TS041_2        3.34    0.11
CASP13  T0981TS407_2        3.34    0.10
CASP13  T0981TS085_1        3.34    0.14
CASP13  T0981TS458_2        3.29    0.09
CASP13  T0981TS432_5        3.29    0.08
CASP13  T0981TS085_4        3.25    0.14
CASP13  T0981TS358_4        3.25    0.15
CASP13  T0981TS378_4        3.25    0.09
CASP13  T0981TS007_1        3.25    0.12
CASP13  T0981TS407_3        3.25    0.12
CASP13  T0981TS458_3        3.21    0.09
CASP13  T0981TS041_3        3.21    0.10
CASP13  T0981TS458_4        3.21    0.10
CASP13  T0981TS007_2        3.21    0.11
CASP13  T0981TS432_4        3.21    0.09
CASP13  T0981TS378_1        3.17    0.10
CASP13  T0981TS007_3        3.17    0.10
CASP13  T0981TS007_4        3.09    0.12
CASP13  T0981TS257_4        3.09    0.06
CASP13  T0981TS257_5        3.09    0.05
CASP13  T0981TS257_1        2.96    0.06
CASP13  T0981TS257_2        2.88    0.05
CASP13  T0981TS378_3        2.76    0.07
CASP13  T0981TS366_3        2.72    0.24
CASP13  T0981TS257_3        2.72    0.05
CASP13  T0982TS261_3-D1     83.52   0.89
CASP13  T0982TS145_3-D1     83.33   0.87
CASP13  T0982TS261_4-D1     83.15   0.87
CASP13  T0982TS368_4-D1     83.15   0.88
CASP13  T0982TS261_1-D1     83.15   0.89
CASP13  T0982TS324_2-D1     82.96   0.88
CASP13  T0982TS246_1-D1     82.96   0.87
CASP13  T0982TS058_2-D1     82.78   0.87
CASP13  T0982TS324_5-D1     82.78   0.88
CASP13  T0982TS368_5-D1     82.78   0.88
CASP13  T0982TS243_3-D1     82.78   0.87
CASP13  T0982TS243_1-D1     82.41   0.87
CASP13  T0982TS085_1-D1     82.41   0.87
CASP13  T0982TS023_4-D1     82.22   0.88
CASP13  T0982TS023_1-D1     82.04   0.87
CASP13  T0982TS221_1-D1     81.85   0.86
CASP13  T0982TS368_3-D1     81.85   0.86
CASP13  T0982TS058_3-D1     81.85   0.87
CASP13  T0982TS324_4-D1     81.67   0.87
CASP13  T0982TS324_1-D1     81.67   0.87
CASP13  T0982TS023_5-D1     81.67   0.86
CASP13  T0982TS023_2-D1     81.67   0.86
CASP13  T0982TS243_2-D1     81.48   0.86
CASP13  T0982TS324_3-D1     81.48   0.87
CASP13  T0982TS145_2-D1     81.30   0.87
CASP13  T0982TS368_2-D1     81.30   0.86
CASP13  T0982TS058_1-D1     81.30   0.86
CASP13  T0982TS058_5-D1     81.30   0.86
CASP13  T0982TS145_1-D1     81.11   0.87
CASP13  T0982TS004_5-D1     81.11   0.86
CASP13  T0982TS149_3-D1     81.11   0.86
CASP13  T0982TS347_4-D1     81.11   0.86
CASP13  T0982TS243_5-D1     80.93   0.86
CASP13  T0982TS261_2-D1     80.74   0.86
CASP13  T0982TS347_5-D1     80.74   0.86
CASP13  T0982TS347_3-D1     80.74   0.86
CASP13  T0982TS347_1-D1     80.74   0.86
CASP13  T0982TS441_4-D1     80.56   0.85
CASP13  T0982TS337_1-D1     80.56   0.85
CASP13  T0982TS023_3-D1     80.37   0.86
CASP13  T0982TS347_2-D1     80.37   0.86
CASP13  T0982TS058_4-D1     80.37   0.85
CASP13  T0982TS441_2-D1     80.19   0.85
CASP13  T0982TS243_4-D1     80.19   0.85
CASP13  T0982TS368_1-D1     79.63   0.86
CASP13  T0982TS110_3-D1     79.63   0.85
CASP13  T0982TS441_1-D1     79.07   0.85
CASP13  T0982TS110_5-D1     78.89   0.85
CASP13  T0982TS246_2-D1     78.89   0.84
CASP13  T0982TS441_5-D1     78.52   0.84
CASP13  T0982TS337_3-D1     78.52   0.84
CASP13  T0982TS441_3-D1     78.15   0.84
CASP13  T0982TS164_1-D1     77.96   0.86
CASP13  T0982TS160_1-D1     77.96   0.86
CASP13  T0982TS246_5-D1     77.78   0.83
CASP13  T0982TS110_4-D1     77.59   0.84
CASP13  T0982TS337_2-D1     77.59   0.84
CASP13  T0982TS110_2-D1     77.41   0.84
CASP13  T0982TS116_1-D1     77.41   0.81
CASP13  T0982TS261_5-D1     77.04   0.84
CASP13  T0982TS402_1-D1     77.04   0.81
CASP13  T0982TS498_4-D1     76.85   0.83
CASP13  T0982TS498_5-D1     76.67   0.83
CASP13  T0982TS246_4-D1     76.48   0.85
CASP13  T0982TS402_5-D1     76.48   0.81
CASP13  T0982TS160_4-D1     76.30   0.85
CASP13  T0982TS110_1-D1     76.30   0.84
CASP13  T0982TS402_4-D1     76.30   0.82
CASP13  T0982TS145_4-D1     75.93   0.85
CASP13  T0982TS498_3-D1     75.93   0.83
CASP13  T0982TS337_5-D1     75.93   0.81
CASP13  T0982TS498_2-D1     75.74   0.83
CASP13  T0982TS402_2-D1     75.74   0.81
CASP13  T0982TS004_4-D1     75.56   0.81
CASP13  T0982TS160_5-D1     75.56   0.85
CASP13  T0982TS145_5-D1     75.56   0.83
CASP13  T0982TS160_2-D1     75.37   0.83
CASP13  T0982TS085_5-D1     75.37   0.83
CASP13  T0982TS149_4-D1     75.37   0.81
CASP13  T0982TS488_3-D1     75.37   0.81
CASP13  T0982TS116_3-D1     75.37   0.79
CASP13  T0982TS402_3-D1     75.00   0.80
CASP13  T0982TS004_1-D1     75.00   0.82
CASP13  T0982TS488_5-D1     75.00   0.80
CASP13  T0982TS004_2-D1     74.81   0.81
CASP13  T0982TS498_1-D1     74.44   0.82
CASP13  T0982TS164_3-D1     74.07   0.81
CASP13  T0982TS004_3-D1     73.89   0.78
CASP13  T0982TS246_3-D1     73.70   0.79
CASP13  T0982TS149_5-D1     73.70   0.81
CASP13  T0982TS085_4-D1     72.96   0.79
CASP13  T0982TS337_4-D1     72.78   0.78
CASP13  T0982TS164_4-D1     72.78   0.82
CASP13  T0982TS160_3-D1     72.59   0.82
CASP13  T0982TS164_2-D1     72.41   0.82
CASP13  T0982TS164_5-D1     70.93   0.81
CASP13  T0982TS488_1-D1     70.37   0.79
CASP13  T0982TS124_2-D1     70.19   0.77
CASP13  T0982TS149_2-D1     70.19   0.77
CASP13  T0982TS312_1-D1     69.81   0.76
CASP13  T0982TS085_2-D1     69.26   0.77
CASP13  T0982TS124_3-D1     68.33   0.75
CASP13  T0982TS085_3-D1     68.15   0.77
CASP13  T0982TS124_4-D1     67.96   0.76
CASP13  T0982TS312_4-D1     67.96   0.75
CASP13  T0982TS312_5-D1     67.59   0.75
CASP13  T0982TS149_1-D1     67.22   0.76
CASP13  T0982TS156_2-D1     66.85   0.74
CASP13  T0982TS156_5-D1     66.48   0.74
CASP13  T0982TS156_3-D1     66.48   0.74
CASP13  T0982TS124_1-D1     66.30   0.75
CASP13  T0982TS156_1-D1     66.30   0.74
CASP13  T0982TS007_4-D1     66.11   0.72
CASP13  T0982TS156_4-D1     65.56   0.74
CASP13  T0982TS116_4-D1     62.96   0.70
CASP13  T0982TS312_3-D1     62.22   0.71
CASP13  T0982TS124_5-D1     61.30   0.69
CASP13  T0982TS312_2-D1     60.74   0.65
CASP13  T0982TS116_2-D1     59.07   0.67
CASP13  T0982TS152_3-D1     58.15   0.65
CASP13  T0982TS266_5-D1     57.22   0.65
CASP13  T0982TS116_5-D1     57.22   0.66
CASP13  T0982TS266_3-D1     55.93   0.62
CASP13  T0982TS152_1-D1     55.37   0.62
CASP13  T0982TS266_1-D1     54.81   0.62
CASP13  T0982TS152_4-D1     52.04   0.59
CASP13  T0982TS266_4-D1     51.85   0.60
CASP13  T0982TS266_2-D1     51.30   0.60
CASP13  T0982TS497_1-D1     50.00   0.60
CASP13  T0982TS152_2-D1     49.63   0.57
CASP13  T0982TS152_5-D1     48.15   0.56
CASP13  T0982TS282_2-D1     47.41   0.54
CASP13  T0982TS282_1-D1     45.19   0.55
CASP13  T0982TS497_2-D1     44.26   0.53
CASP13  T0982TS497_5-D1     43.89   0.53
CASP13  T0982TS348_4-D1     40.74   0.50
CASP13  T0982TS497_4-D1     39.81   0.43
CASP13  T0982TS007_2-D1     39.26   0.44
CASP13  T0982TS348_3-D1     39.07   0.49
CASP13  T0982TS348_1-D1     38.70   0.49
CASP13  T0982TS348_2-D1     37.96   0.48
CASP13  T0982TS407_5-D1     36.48   0.41
CASP13  T0982TS282_3-D1     36.11   0.44
CASP13  T0982TS407_3-D1     33.52   0.39
CASP13  T0982TS365_4-D1     32.22   0.36
CASP13  T0982TS365_2-D1     32.04   0.37
CASP13  T0982TS407_2-D1     31.48   0.38
CASP13  T0982TS407_4-D1     31.30   0.32
CASP13  T0982TS365_5-D1     31.11   0.35
CASP13  T0982TS365_3-D1     30.37   0.35
CASP13  T0982TS365_1-D1     29.44   0.35
CASP13  T0982TS497_3-D1     28.70   0.34
CASP13  T0982TS007_1-D1     26.48   0.29
CASP13  T0982TS007_5-D1     25.56   0.28
CASP13  T0982TS407_1-D1     25.37   0.28
CASP13  T0982TS007_3-D1     24.63   0.26
CASP13  T0982TS282_4-D1     24.63   0.30
CASP13  T0982TS458_1-D1     22.59   0.22
CASP13  T0982TS282_5-D1     22.22   0.27
CASP13  T0982TS348_5-D1     22.04   0.29
CASP13  T0982TS378_1-D1     21.48   0.24
CASP13  T0982TS041_4-D1     21.30   0.21
CASP13  T0982TS041_2-D1     21.11   0.22
CASP13  T0982TS458_4-D1     20.93   0.21
CASP13  T0982TS458_5-D1     20.74   0.20
CASP13  T0982TS257_4-D1     20.56   0.21
CASP13  T0982TS041_3-D1     19.82   0.21
CASP13  T0982TS488_2-D1     19.82   0.23
CASP13  T0982TS257_3-D1     19.63   0.20
CASP13  T0982TS488_4-D1     19.63   0.24
CASP13  T0982TS458_2-D1     19.44   0.19
CASP13  T0982TS257_2-D1     19.07   0.19
CASP13  T0982TS257_1-D1     19.07   0.19
CASP13  T0982TS041_1-D1     18.89   0.20
CASP13  T0982TS257_5-D1     18.89   0.20
CASP13  T0982TS378_2-D1     18.52   0.22
CASP13  T0982TS041_5-D1     18.52   0.21
CASP13  T0982TS378_4-D1     18.33   0.19
CASP13  T0982TS378_5-D1     17.96   0.19
CASP13  T0982TS378_3-D1     17.22   0.18
CASP13  T0982TS458_3-D1     15.37   0.18
CASP13  T0982TS324_5-D2     68.94   0.74
CASP13  T0982TS324_1-D2     68.75   0.74
CASP13  T0982TS324_3-D2     68.18   0.74
CASP13  T0982TS261_2-D2     67.99   0.76
CASP13  T0982TS324_4-D2     67.99   0.74
CASP13  T0982TS221_1-D2     67.80   0.72
CASP13  T0982TS324_2-D2     67.42   0.74
CASP13  T0982TS145_5-D2     62.69   0.68
CASP13  T0982TS124_5-D2     62.12   0.69
CASP13  T0982TS246_1-D2     60.98   0.66
CASP13  T0982TS058_2-D2     60.61   0.66
CASP13  T0982TS243_3-D2     60.61   0.66
CASP13  T0982TS160_1-D2     60.42   0.68
CASP13  T0982TS164_1-D2     60.42   0.68
CASP13  T0982TS023_4-D2     60.04   0.66
CASP13  T0982TS246_2-D2     59.85   0.66
CASP13  T0982TS246_5-D2     59.66   0.65
CASP13  T0982TS498_4-D2     59.47   0.68
CASP13  T0982TS058_1-D2     59.47   0.65
CASP13  T0982TS023_1-D2     59.47   0.65
CASP13  T0982TS023_5-D2     59.28   0.66
CASP13  T0982TS243_1-D2     59.28   0.65
CASP13  T0982TS058_4-D2     58.71   0.66
CASP13  T0982TS261_5-D2     58.33   0.66
CASP13  T0982TS243_2-D2     57.77   0.64
CASP13  T0982TS498_3-D2     57.58   0.67
CASP13  T0982TS243_4-D2     57.58   0.63
CASP13  T0982TS498_1-D2     57.39   0.66
CASP13  T0982TS058_3-D2     57.20   0.64
CASP13  T0982TS023_3-D2     57.20   0.64
CASP13  T0982TS368_5-D2     57.01   0.64
CASP13  T0982TS498_5-D2     56.82   0.66
CASP13  T0982TS145_2-D2     56.25   0.66
CASP13  T0982TS498_2-D2     56.25   0.66
CASP13  T0982TS266_3-D2     56.25   0.63
CASP13  T0982TS266_2-D2     56.06   0.64
CASP13  T0982TS243_5-D2     56.06   0.63
CASP13  T0982TS368_4-D2     55.68   0.62
CASP13  T0982TS156_1-D2     55.30   0.61
CASP13  T0982TS402_1-D2     55.30   0.62
CASP13  T0982TS261_1-D2     55.30   0.63
CASP13  T0982TS266_4-D2     55.30   0.64
CASP13  T0982TS156_5-D2     55.30   0.61
CASP13  T0982TS156_4-D2     55.11   0.60
CASP13  T0982TS124_3-D2     55.11   0.64
CASP13  T0982TS156_2-D2     54.92   0.61
CASP13  T0982TS156_3-D2     54.92   0.60
CASP13  T0982TS402_5-D2     54.73   0.58
CASP13  T0982TS116_5-D2     54.73   0.63
CASP13  T0982TS402_4-D2     54.73   0.59
CASP13  T0982TS023_2-D2     54.55   0.61
CASP13  T0982TS266_1-D2     54.36   0.62
CASP13  T0982TS368_1-D2     54.36   0.62
CASP13  T0982TS116_2-D2     54.17   0.62
CASP13  T0982TS116_3-D2     54.17   0.62
CASP13  T0982TS312_1-D2     53.79   0.60
CASP13  T0982TS402_2-D2     53.41   0.58
CASP13  T0982TS312_2-D2     53.41   0.59
CASP13  T0982TS312_4-D2     53.41   0.60
CASP13  T0982TS058_5-D2     53.22   0.56
CASP13  T0982TS347_4-D2     53.22   0.60
CASP13  T0982TS149_2-D2     53.03   0.57
CASP13  T0982TS124_2-D2     53.03   0.63
CASP13  T0982TS164_2-D2     53.03   0.62
CASP13  T0982TS116_1-D2     52.65   0.61
CASP13  T0982TS149_1-D2     52.46   0.61
CASP13  T0982TS347_1-D2     52.46   0.60
CASP13  T0982TS124_1-D2     52.08   0.61
CASP13  T0982TS124_4-D2     52.08   0.60
CASP13  T0982TS368_3-D2     51.89   0.60
CASP13  T0982TS347_5-D2     51.89   0.58
CASP13  T0982TS347_2-D2     51.70   0.59
CASP13  T0982TS261_4-D2     51.70   0.58
CASP13  T0982TS347_3-D2     51.52   0.59
CASP13  T0982TS312_3-D2     51.52   0.58
CASP13  T0982TS368_2-D2     51.14   0.59
CASP13  T0982TS145_1-D2     50.95   0.59
CASP13  T0982TS441_1-D2     50.76   0.58
CASP13  T0982TS441_3-D2     50.19   0.57
CASP13  T0982TS441_2-D2     50.19   0.57
CASP13  T0982TS116_4-D2     49.62   0.57
CASP13  T0982TS246_3-D2     49.24   0.53
CASP13  T0982TS145_3-D2     47.54   0.53
CASP13  T0982TS266_5-D2     45.45   0.53
CASP13  T0982TS160_2-D2     43.94   0.53
CASP13  T0982TS407_3-D2     41.48   0.43
CASP13  T0982TS488_1-D2     40.34   0.41
CASP13  T0982TS402_3-D2     39.77   0.45
CASP13  T0982TS145_4-D2     36.55   0.42
CASP13  T0982TS488_3-D2     36.55   0.40
CASP13  T0982TS407_4-D2     36.55   0.38
CASP13  T0982TS261_3-D2     35.80   0.42
CASP13  T0982TS407_5-D2     34.66   0.38
CASP13  T0982TS164_5-D2     34.66   0.38
CASP13  T0982TS488_5-D2     32.39   0.33
CASP13  T0982TS007_3-D2     32.20   0.35
CASP13  T0982TS365_1-D2     31.82   0.32
CASP13  T0982TS337_1-D2     31.44   0.38
CASP13  T0982TS441_4-D2     31.44   0.38
CASP13  T0982TS160_3-D2     31.25   0.35
CASP13  T0982TS365_5-D2     31.06   0.31
CASP13  T0982TS365_4-D2     30.87   0.31
CASP13  T0982TS160_5-D2     30.68   0.29
CASP13  T0982TS365_2-D2     30.11   0.29
CASP13  T0982TS365_3-D2     29.73   0.29
CASP13  T0982TS407_1-D2     28.98   0.27
CASP13  T0982TS164_4-D2     28.98   0.30
CASP13  T0982TS085_1-D2     28.41   0.30
CASP13  T0982TS407_2-D2     27.27   0.29
CASP13  T0982TS007_2-D2     26.52   0.28
CASP13  T0982TS164_3-D2     26.33   0.25
CASP13  T0982TS246_4-D2     25.00   0.29
CASP13  T0982TS160_4-D2     24.81   0.25
CASP13  T0982TS041_4-D2     24.81   0.23
CASP13  T0982TS007_5-D2     24.62   0.28
CASP13  T0982TS110_1-D2     24.43   0.27
CASP13  T0982TS110_5-D2     24.05   0.27
CASP13  T0982TS041_1-D2     23.30   0.22
CASP13  T0982TS378_3-D2     23.30   0.23
CASP13  T0982TS085_5-D2     23.11   0.22
CASP13  T0982TS004_2-D2     23.11   0.22
CASP13  T0982TS004_5-D2     22.92   0.21
CASP13  T0982TS110_2-D2     22.92   0.26
CASP13  T0982TS041_5-D2     22.73   0.21
CASP13  T0982TS041_2-D2     22.73   0.21
CASP13  T0982TS110_3-D2     22.73   0.26
CASP13  T0982TS041_3-D2     22.54   0.21
CASP13  T0982TS110_4-D2     22.54   0.25
CASP13  T0982TS378_4-D2     22.35   0.22
CASP13  T0982TS378_1-D2     22.35   0.23
CASP13  T0982TS458_1-D2     22.16   0.23
CASP13  T0982TS378_5-D2     22.16   0.22
CASP13  T0982TS004_1-D2     21.78   0.21
CASP13  T0982TS257_5-D2     21.40   0.22
CASP13  T0982TS497_4-D2     21.40   0.21
CASP13  T0982TS458_3-D2     21.40   0.21
CASP13  T0982TS085_4-D2     21.21   0.21
CASP13  T0982TS257_3-D2     21.21   0.22
CASP13  T0982TS282_1-D2     21.21   0.21
CASP13  T0982TS497_3-D2     21.21   0.22
CASP13  T0982TS458_5-D2     21.21   0.21
CASP13  T0982TS458_4-D2     21.21   0.21
CASP13  T0982TS282_3-D2     21.02   0.20
CASP13  T0982TS152_2-D2     21.02   0.21
CASP13  T0982TS497_1-D2     21.02   0.21
CASP13  T0982TS257_2-D2     21.02   0.21
CASP13  T0982TS007_1-D2     21.02   0.24
CASP13  T0982TS257_1-D2     20.83   0.21
CASP13  T0982TS497_2-D2     20.83   0.21
CASP13  T0982TS378_2-D2     20.83   0.21
CASP13  T0982TS152_4-D2     20.64   0.22
CASP13  T0982TS497_5-D2     20.64   0.21
CASP13  T0982TS282_4-D2     20.45   0.19
CASP13  T0982TS257_4-D2     20.45   0.21
CASP13  T0982TS152_1-D2     20.27   0.21
CASP13  T0982TS152_3-D2     20.27   0.21
CASP13  T0982TS458_2-D2     20.27   0.19
CASP13  T0982TS085_2-D2     20.08   0.22
CASP13  T0982TS152_5-D2     19.89   0.22
CASP13  T0982TS085_3-D2     19.89   0.20
CASP13  T0982TS282_2-D2     19.70   0.19
CASP13  T0982TS282_5-D2     19.51   0.19
CASP13  T0982TS488_2-D2     19.13   0.19
CASP13  T0982TS149_4-D2     17.80   0.22
CASP13  T0982TS004_4-D2     17.80   0.19
CASP13  T0982TS149_3-D2     17.61   0.20
CASP13  T0982TS488_4-D2     17.05   0.19
CASP13  T0982TS149_5-D2     16.48   0.20
CASP13  T0982TS348_2-D2     15.15   0.20
CASP13  T0982TS348_1-D2     14.58   0.18
CASP13  T0982TS348_4-D2     14.58   0.19
CASP13  T0982TS348_3-D2     14.02   0.17
CASP13  T0982TS348_5-D2     12.69   0.17
CASP13  T0982TS337_2-D2     11.93   0.12
CASP13  T0982TS007_4-D2     11.17   0.12
CASP13  T0982TS337_4-D2     10.61   0.11
CASP13  T0982TS337_3-D2     10.42   0.11
CASP13  T0982TS441_5-D2     10.42   0.11
CASP13  T0982TS337_5-D2     10.23   0.10
CASP13  T0982TS312_5-D2     7.96    0.09
CASP13  T0982TS023_4        51.78   0.63
CASP13  T0982TS261_3        46.07   0.53
CASP13  T0982TS085_1        44.85   0.56
CASP13  T0982TS243_1        43.73   0.53
CASP13  T0982TS023_1        43.73   0.53
CASP13  T0982TS145_2        43.16   0.50
CASP13  T0982TS324_5        43.16   0.51
CASP13  T0982TS145_3        42.98   0.49
CASP13  T0982TS058_5        42.88   0.49
CASP13  T0982TS324_4        42.60   0.50
CASP13  T0982TS243_4        42.51   0.51
CASP13  T0982TS004_5        42.51   0.50
CASP13  T0982TS261_1        42.42   0.50
CASP13  T0982TS243_2        42.42   0.51
CASP13  T0982TS347_4        42.32   0.49
CASP13  T0982TS261_4        42.04   0.48
CASP13  T0982TS324_2        42.04   0.48
CASP13  T0982TS368_4        42.04   0.48
CASP13  T0982TS368_5        42.04   0.48
CASP13  T0982TS145_4        42.04   0.51
CASP13  T0982TS246_1        41.95   0.48
CASP13  T0982TS347_1        41.85   0.48
CASP13  T0982TS058_2        41.85   0.46
CASP13  T0982TS243_3        41.85   0.46
CASP13  T0982TS023_2        41.67   0.48
CASP13  T0982TS058_3        41.57   0.47
CASP13  T0982TS149_3        41.48   0.47
CASP13  T0982TS160_4        41.48   0.53
CASP13  T0982TS221_1        41.29   0.47
CASP13  T0982TS368_3        41.29   0.47
CASP13  T0982TS324_3        41.29   0.48
CASP13  T0982TS324_1        41.29   0.48
CASP13  T0982TS023_5        41.29   0.47
CASP13  T0982TS347_5        41.10   0.48
CASP13  T0982TS368_2        41.10   0.47
CASP13  T0982TS058_1        41.10   0.46
CASP13  T0982TS347_3        41.10   0.48
CASP13  T0982TS145_1        41.10   0.48
CASP13  T0982TS243_5        40.92   0.46
CASP13  T0982TS347_2        40.92   0.48
CASP13  T0982TS261_2        40.92   0.47
CASP13  T0982TS441_4        40.82   0.47
CASP13  T0982TS337_1        40.82   0.47
CASP13  T0982TS058_4        40.64   0.46
CASP13  T0982TS023_3        40.64   0.46
CASP13  T0982TS441_2        40.54   0.46
CASP13  T0982TS110_3        40.54   0.48
CASP13  T0982TS498_1        40.45   0.50
CASP13  T0982TS498_5        40.45   0.49
CASP13  T0982TS160_1        40.45   0.49
CASP13  T0982TS164_1        40.45   0.50
CASP13  T0982TS160_5        40.36   0.52
CASP13  T0982TS368_1        40.26   0.47
CASP13  T0982TS110_5        40.17   0.47
CASP13  T0982TS498_4        40.08   0.49
CASP13  T0982TS498_3        39.98   0.49
CASP13  T0982TS441_1        39.98   0.46
CASP13  T0982TS246_2        39.98   0.47
CASP13  T0982TS337_2        39.89   0.47
CASP13  T0982TS337_3        39.70   0.45
CASP13  T0982TS441_5        39.70   0.45
CASP13  T0982TS441_3        39.51   0.45
CASP13  T0982TS246_5        39.51   0.47
CASP13  T0982TS110_4        39.23   0.47
CASP13  T0982TS246_4        39.23   0.48
CASP13  T0982TS110_2        39.14   0.47
CASP13  T0982TS498_2        39.14   0.48
CASP13  T0982TS261_5        39.14   0.47
CASP13  T0982TS116_1        39.05   0.45
CASP13  T0982TS110_1        39.05   0.48
CASP13  T0982TS402_1        38.95   0.44
CASP13  T0982TS085_5        38.95   0.49
CASP13  T0982TS488_3        38.76   0.47
CASP13  T0982TS402_5        38.67   0.44
CASP13  T0982TS402_4        38.58   0.45
CASP13  T0982TS004_4        38.48   0.45
CASP13  T0982TS402_2        38.30   0.44
CASP13  T0982TS337_5        38.30   0.44
CASP13  T0982TS145_5        38.30   0.46
CASP13  T0982TS116_3        38.20   0.45
CASP13  T0982TS160_2        38.11   0.46
CASP13  T0982TS402_3        37.92   0.44
CASP13  T0982TS149_4        37.92   0.44
CASP13  T0982TS004_1        37.83   0.45
CASP13  T0982TS004_2        37.83   0.45
CASP13  T0982TS488_5        37.83   0.45
CASP13  T0982TS160_3        37.64   0.48
CASP13  T0982TS004_3        37.36   0.43
